category,description,title,price,original-price,review,No_of_review,id,sponsered,prime_tag,Deal_of_day,Amazon_choice,start_url
cup,"Larah by Borosil Verona 14CL Cup and Saucer Set, 145ml, 12-Pieces, White",,595,,4.2 out of 5 stars,864,B07FTHL5M8,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"Sanskriti Ceramic Tea Cup - 6 Pieces, Multicolour",,380,500,3.6 out of 5 stars,21,B09QLJH65P,0,,,,https://www.amazon.in/s?k=cup
cup,"Anwaliya Army Series Ceramic Coffee Mugs, 300 ml, Set of 6, Multi Square (Color May Vary)",,599,"1,182",4.2 out of 5 stars,596,B09CDN9V91,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"JRP MART Ceramic Tea/Coffee Cup - 6 Pieces, Black, 130 ml",,292,499,3.7 out of 5 stars,217,B07C235NN6,0,,,,https://www.amazon.in/s?k=cup
cup,"SV Enterprise Crystal Clear Toughened Glass Tea Cup with Convenient Solid Handle Cup Set for Tea, Coffee, Beer, Hot/Cold Drinks, Espresso, Cappuccino 200ml Pack of (2 pcs.)",,209,499,4.0 out of 5 stars,3,B08RCPC5D9,0,,,,https://www.amazon.in/s?k=cup
cup,"LaOpala English Lavender Opalware Cup And Saucer Set Princess, 6 Pieces, White",,550,,4.0 out of 5 stars,902,B07G855M7P,0,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"FnP CL Ceramic Tea and Coffee Cup - 6 Pieces, Glossy Golden, 150 ml",,375,499,4.1 out of 5 stars,"1,937",FB06XCMNHDC,1,,,,https://www.amazon.in/s?k=cup
cup,Amzgear Insulated Travel Mug Coffee Cup with Leakproof Lid Vacuum Insulation Stainless Steel Reusable Flask for Hot Cold Coffee Water and Tea Thermal Mug with Non-Slip Protective Cover 510ml (Black),,799,"1,599",Only 2 left in stock.,,FB09W6CC29Z,1,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,"Amzgear Insulated Coffee Cup, Double Walled Travel Mug Vacuum Insulation Stainless Steel with Leakproof Lid Eco-Friendly Reusable Cup for Coffee,Tea and Beer |Travel Mug | Hot and Cold| (510 ml Black)",,799,"1,599",,,FB09W7161KM,1,Amazon Prime,,,https://www.amazon.in/s?k=cup
cup,Amzgear Insulated Travel Mug Coffee Cup with Leakproof Lid Vacuum Insulation Stainless Steel Reusable Flask for Hot Cold Coffee Water and Tea Thermal Mug with Non-Slip Protective Cover 510ml (Blue),,799,"1,599",,,FB09W76YKRD,1,Amazon Prime,,,https://www.amazon.in/s?k=cup
pencil,,,199,349,5.0 out of 5 stars,1,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,275,400,3.9 out of 5 stars,13,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,475,800,4.0 out of 5 stars,25,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,225,400,2.0 out of 5 stars,1,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,50,,4.4 out of 5 stars,"1,476",B01AND31PE,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,70,,4.3 out of 5 stars,348,B07MZXQFJV,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,50,,4.1 out of 5 stars,33,B07V7MNV1N,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,"3,546","7,000",4.6 out of 5 stars,241,B01M2Y4W6R,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,556,695,4.4 out of 5 stars,414,B014WD597Y,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,349,499,4.3 out of 5 stars,"2,213",B0797KPXMY,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,95,,4.3 out of 5 stars,"3,873",B00VA7YYUO,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,200,,4.4 out of 5 stars,"6,319",B00ENBQSW6,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,70,,4.3 out of 5 stars,487,B00LQIZHA8,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,77,100,4.3 out of 5 stars,"1,658",B07RZR893T,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,50,,5.0 out of 5 stars,1,B09GYBD1KX,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,100,,4.3 out of 5 stars,859,B07S9F8T17,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,300,330,4.5 out of 5 stars,632,B07T1LLL2X,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,404,480,4.3 out of 5 stars,"2,825",B0825W7LP8,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,86,105,4.2 out of 5 stars,587,B07NNF79F7,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,192,,4.6 out of 5 stars,714,B002EA5MAC,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,179,550,4.3 out of 5 stars,"2,906",B07H3MJRC9,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,70,,4.6 out of 5 stars,38,B07T1VWDVH,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,60,120,4.2 out of 5 stars,156,B006QAXPFK,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,379,799,,,lredirect/picassoRedirect.htm,1,,Deal of the Day ,,https://www.amazon.in/s?k=pencil
pencil,,,149,299,2.9 out of 5 stars,52,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,189,449,4.0 out of 5 stars,11,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,299,599,5.0 out of 5 stars,3,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,344,499,4.1 out of 5 stars,230,B01N6UJGC7,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,245,250,4.4 out of 5 stars,"1,055",B071NP8F9J,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,168,,4.5 out of 5 stars,579,B008FQMBVC,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,675,,4.6 out of 5 stars,"2,712",B000X06LQE,0,Amazon Prime,,,https://www.amazon.in/s?k=pencil
pencil,,,189,250,4.0 out of 5 stars,656,B0168PF4XI,0,,Deal of the Day ,,https://www.amazon.in/s?k=pencil
pencil,,,198,,4.1 out of 5 stars,100,B09M42CXB2,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,99,299,4.0 out of 5 stars,7,B08W1XR8VH,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,140,,4.0 out of 5 stars,22,B09G75H4WR,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,297,588,3.8 out of 5 stars,29,B08V8LC1HK,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,180,,4.6 out of 5 stars,56,B095127MB5,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,99,,4.4 out of 5 stars,22,B09PNL8X62,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,100,,4.3 out of 5 stars,254,B06XRCR11B,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,149,299,4.0 out of 5 stars,75,B08CPYDVZJ,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,150,,3.9 out of 5 stars,10,B09LM313QN,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,215,699,,,B09YVJRX7B,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,699,"2,499",4.4 out of 5 stars,"1,816",B08996FBBF,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=pencil
pencil,,,230,250,4.3 out of 5 stars,"2,169",B07CZTMBT2,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,300,,4.4 out of 5 stars,"1,342",B07CZGC8DT,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,179,650,3.6 out of 5 stars,"3,116",B07N775J3R,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,235,,,,B09X71J3WL,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,204,,4.5 out of 5 stars,236,B011BTG4JO,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,170,,4.4 out of 5 stars,715,B07B9FW5LD,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,118,135,4.4 out of 5 stars,184,B002C2K626,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,210,300,3.9 out of 5 stars,618,B06WV9J5CQ,0,,Deal of the Day ,,https://www.amazon.in/s?k=pencil
pencil,,,99,499,4.6 out of 5 stars,5,B085FQM5YH,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,151,250,3.9 out of 5 stars,2,B08S5HB3Q7,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,730,,4.4 out of 5 stars,"1,213",B07CF8CYDH,0,Amazon Prime,,,https://www.amazon.in/s?k=pencil
pencil,,,60,,4.5 out of 5 stars,25,B083GR2WCP,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,360,,4.3 out of 5 stars,743,B00O167JYY,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,199,200,3.8 out of 5 stars,267,B079M5SS8Y,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,83,100,4.2 out of 5 stars,552,B07NCV4QSN,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,133,175,,,B09G9B2QZ6,0,,,,https://www.amazon.in/s?k=pencil
pencil,,,399,499,2.3 out of 5 stars,3,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,199,399,"Get it by Wednesday, May 25",,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,90,150,"Get it by Wednesday, May 25",,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
pencil,,,399,599,"Get it by Sunday, May 22",,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=pencil
tshirst,Men's Regular Fit T-Shirt (Pack of 3),Scott International,419,"2,397",3.7 out of 5 stars,"28,987",lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=tshirst
tshirst,Navy Blue Round Neck T-Shirt,Generic,299,699,Only 5 left in stock.,,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit T-Shirt (60021_Scuba Blue XS),Van Heusen Athleisure,398,549,2.5 out of 5 stars,2,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit Polo,Van Heusen Athleisure,999,"1,129",4.1 out of 5 stars,"2,063",lredirect/picassoRedirect.htm,1,,Limited time deal,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular fit T-Shirt,U.S. POLO ASSN.,457,599,4.0 out of 5 stars,"5,823",B07CXXHLY2,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Polo,Allen Solly,559,899,4.1 out of 5 stars,"48,378",B06Y2FQT1M,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit Round Neck Half Sleeved T-Shirt,Jockey,489,,4.3 out of 5 stars,"15,962",B012SSWU2C,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit T-Shirt (Pack of 3),Scott International,419,"2,397",3.7 out of 5 stars,"28,987",B084L927MC,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - Symbol,389,"1,398",4.0 out of 5 stars,"6,783",B073X362ZB,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - Symbol,549,"2,097",4.0 out of 5 stars,"12,840",B073X4MHYR,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - House & Shields,297,"1,299",4.1 out of 5 stars,441,B0971PJP5R,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - House & Shields,297,"1,299",4.2 out of 5 stars,82,B099ZYWRTZ,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - House & Shields,309,799,4.0 out of 5 stars,287,B0971P921F,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men T-Shirt,Amazon Brand - Symbol,549,"2,097",4.1 out of 5 stars,812,B07NF5Y9NP,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - Symactive,250,799,4.1 out of 5 stars,359,B07P4J56QK,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Women's Regular T-Shirt,Amazon Brand - Symbol,359,899,4.2 out of 5 stars,518,B08BTM286X,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Half Sleeve Men's T-Shirt,LEOTUDE,324,"1,099",3.6 out of 5 stars,787,B08L9FWQ3G,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Printed Full Sleeve Slim Fit Cotton T-Shirt,Urbano Fashion,420,"1,099",3.8 out of 5 stars,"2,675",B08JQKHXGN,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Polyester Round Neck T-Shirts - Pack of 4,AWG ALL WEATHER GEAR,469,"3,199",3.4 out of 5 stars,"5,336",B07B2X6LDJ,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's T Shirt-(Amt250105-P_Green),AELOMART,459,"1,499",4.0 out of 5 stars,413,B09KBK166K,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Cotton Half Sleeve Regular Fit Striped T-Shirt,RodZen,429,"1,499",3.8 out of 5 stars,417,B09CNYR7ZS,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Half Sleeve Polo Men's T-Shirt,LEOTUDE,324,"1,099",3.6 out of 5 stars,293,B09QHRDB82,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men T-Shirt (N704MT3_$P_Pack of 3),SHAUN,473,"1,199",3.6 out of 5 stars,417,B09QMDPFC9,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Mens Round Neck Printed T-Shirt,Levi's,599,"1,099",4.0 out of 5 stars,230,B07SH99QSL,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Cotton T-Shirt,AELOMART,449,"1,499",3.9 out of 5 stars,"8,374",B07TRF9S3V,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - Symbol,549,"2,097",4.0 out of 5 stars,"12,840",B073X1Q7HB,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Polo Shirt,Amazon Brand - Symbol,339,999,3.9 out of 5 stars,"14,226",B073X4KMYM,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit Polo,U.S. POLO ASSN.,"1,259","1,499",4.1 out of 5 stars,"3,546",B077Y412CC,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular fit Polo,Van Heusen Athleisure,999,"1,049",4.0 out of 5 stars,"1,026",lredirect/picassoRedirect.htm,1,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Polo,Allen Solly,559,899,4.1 out of 5 stars,"48,378",lredirect/picassoRedirect.htm,1,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit Quick Dry Gym T-Shirt,Van Heusen Athleisure,999,,4.2 out of 5 stars,172,lredirect/picassoRedirect.htm,1,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Better Basics Half Crew Printed T Shirt,DAMENSCH,599,799,3.7 out of 5 stars,66,lredirect/picassoRedirect.htm,1,Amazon Prime,Limited time deal,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Full Sleeve Men's T-Shirt,LEOTUDE,299,"1,099",3.5 out of 5 stars,220,B09QHV3FY2,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular fit T-Shirt,U.S. POLO ASSN.,449,499,4.0 out of 5 stars,"4,970",B0793LFJZP,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Half Sleeve Polo Men's T-Shirt,LEOTUDE,324,"1,599",3.6 out of 5 stars,"1,501",B08TH92K4Q,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Slim Polo,Max,379,449,4.1 out of 5 stars,"8,778",B08373YRKZ,0,,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Mens Short Sleeves V Neck Slim Fit Solid T-Shirt,Jockey,450,499,4.3 out of 5 stars,"7,730",B085BMQCGG,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Cotton T-Shirt,Jockey,549,,4.2 out of 5 stars,"8,168",B072F23QBS,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Women's Solid Regular Fit Half Sleeve T-Shirt (Combo Pack of 3),Amazon Brand - Symbol,759,"1,097",4.2 out of 5 stars,"6,285",B083JP1S6S,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit Polos,AMERICAN CREW,614,"1,499",4.1 out of 5 stars,"7,248",B085W3NZZS,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Women's Regular T-Shirt,Amazon Brand - Symbol,469,798,4.2 out of 5 stars,"4,944",B083JP1S22,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Girl's T-Shirt (Pack of 5),Kuchipoo,799,"1,299",4.2 out of 5 stars,"7,478",B095M2S83W,0,Amazon Prime,Limited time deal,,https://www.amazon.in/s?k=tshirst
tshirst,Boy's Regular Fit T-Shirt (Pack of 3),Bon Organik,849,"1,199",4.3 out of 5 stars,"4,872",B08GXNL5FX,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Full Sleeve Men's T-Shirt,LEOTUDE,294,"1,099",3.3 out of 5 stars,"2,470",B09CV152WG,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit Polos,AMERICAN CREW,614,"1,499",4.1 out of 5 stars,"7,248",B07DPR2Y9W,0,Amazon Prime,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit Polo,Van Heusen,579,899,4.0 out of 5 stars,"23,164",B076CJMH9T,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Basic Cotton Round Neck T-Shirts - Pack of 3,Scott International,419,"2,397",3.8 out of 5 stars,"1,204",B01GQEH06U,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Slim Polo,Max,379,449,4.1 out of 5 stars,"8,778",B083537MB4,0,,Deal of the Day ,,https://www.amazon.in/s?k=tshirst
tshirst,Men T-Shirt (N704MN3_$P_Pack of 3),SHAUN,473,"1,199",3.4 out of 5 stars,42,B09X1MTV1D,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Cotton Men's T-Shirt Combo (Pack of 2),LEOTUDE,494,"1,099",3.7 out of 5 stars,"3,001",B08PV63M2H,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,"Men's Cotton Full Sleeve T Shirt-(Amt1125-N,Olive)",AELOMART,499,"1,499",3.9 out of 5 stars,"4,143",B082G3S7GC,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Boys' T-Shirt (Pack of 3),Marvel By Kidsville,849,"1,799",4.3 out of 5 stars,"6,830",B07XJWY75T,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Boys Regular Fit Cotton T-Shirt - Combo of 5 (KUC-TSHRT-149),Kuchipoo,499,"1,899",4.2 out of 5 stars,215,B08ZSXHZH9,0,Amazon Prime,Limited time deal,,https://www.amazon.in/s?k=tshirst
tshirst,Boy's Regular Fit Printed T-shirt (Pack of 3),Cloth Theory,529,"1,249",4.1 out of 5 stars,"3,209",B07XF6C1DB,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Women's Regular T-Shirt,Amazon Brand - Symbol,479,598,4.2 out of 5 stars,"25,594",B07JQK1NPY,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Boy's Regular T-Shirt,Max,854,949,4.4 out of 5 stars,"9,839",B097C7G1XS,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Boy's Regular Fit T-Shirt,T2F,729,"1,200",4.2 out of 5 stars,"2,252",B08R7QSFLN,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular fit T-Shirt,U.S. POLO ASSN.,519,999,4.0 out of 5 stars,129,B0846D71FT,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Mens Regular Fit Printed Cotton Polo Tshirt,BULLMER,438,999,4.0 out of 5 stars,"1,154",B08SHTK9WD,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Girl's Regular Fit T-Shirt,T2F,829,"1,400",4.2 out of 5 stars,"12,078",B08MMB2FL8,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Cotton T-Shirt,Jockey,427,549,4.2 out of 5 stars,"8,168",B01EUQJONS,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Boys T-Shirt,Marvel By Kidsville,789,"1,799",4.3 out of 5 stars,398,B08616BDM4,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Boys' Plain Regular Fit T-Shirt,Allen Solly Junior,469,799,4.3 out of 5 stars,"5,527",B07HJSFT4Q,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Regular Fit Half Sleeve Men's Polo T-Shirt Combo (Pack of 3),LEOTUDE,799,"1,099",3.2 out of 5 stars,19,B09WJ23V2N,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular fit T-Shirt,Van Heusen Athleisure,599,749,4.2 out of 5 stars,"2,335",B083C2WR17,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men T-Shirt,Van Heusen Athleisure,549,,4.3 out of 5 stars,80,B08BJWWRK4,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit T-Shirt,Van Heusen Athleisure,459,569,4.1 out of 5 stars,"3,799",B07R6ML339,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Mandarin Collar Slim Fit Half Sleeve Cotton T-Shirt,Urbano Fashion,369,"1,099",3.7 out of 5 stars,890,B08D7P19PW,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men T-Shirts,Reebok,629,999,5.0 out of 5 stars,2,B097C6NB57,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular fit T-Shirt,U.S. POLO ASSN.,519,999,3.8 out of 5 stars,213,B07TM65QM6,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular T-Shirt,Amazon Brand - Symbol,389,598,4.0 out of 5 stars,"6,783",B073X4D4Y7,0,,,,https://www.amazon.in/s?k=tshirst
tshirst,Boy's Regular Fit T-Shirt (Pack of 3),Bon Organik,849,"1,199",4.3 out of 5 stars,"4,872",B08GXLJWW7,0,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular fit T-Shirt,Van Heusen Athleisure,598,599,4.0 out of 5 stars,200,lredirect/picassoRedirect.htm,1,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
tshirst,Men Polo,Van Heusen,998.62,"1,049",4.2 out of 5 stars,126,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Regular Fit T-Shirt,Trendwear,399,999,,,lredirect/picassoRedirect.htm,1,,,,https://www.amazon.in/s?k=tshirst
tshirst,Men's Solid Regular Fit T-Shirt,Van Heusen Athleisure,799,"1,249",3.3 out of 5 stars,14,lredirect/picassoRedirect.htm,1,Amazon Prime,,,https://www.amazon.in/s?k=tshirst
category,description,title,price,original-price,review,No_of_review,id,sponsered,prime_tag,Deal_of_day,Amazon_choice,start_url
stool,Supreme Hunk Plastic Durable Modern Stool (Green),,514.43,600,3.0 out of 5 stars,2,FB09FKJTL64,1,,,,https://www.amazon.in/s?k=stool
stool,"Acko Folding Step Stool - 13 inch Height Premium Heavy Duty Foldable Stool For Kids &amp; Adults, Kitchen Garden Bathroom Stepping Stool (Black)",,699,"2,899",4.6 out of 5 stars,"6,324",FB01LYW5BFB,1,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,"Acko 11 Inch Folding Step Stool Lightweight Plastic Step Stool -Foldable Step Stool,Non Slip Folding Stools for Kitchen Bathroom Bedroom Black",,599,"2,899",4.5 out of 5 stars,56,FB08S6YWG8H,1,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,"Ankur Stores Hand Knitted Sitting Round Rest Pad Ottoman pouffes for Sitting for Living Room Home Round Ball pouffe, 20 Dia x 14 Hight, Cream",,549,599,"Get it by Tuesday, May 24",,FB09ZPSHDWL,1,,,,https://www.amazon.in/s?k=stool
stool,"Cello Classic Perfect Posture Plastic Stool, Small, Brown",,399,567,4.4 out of 5 stars,"4,082",B01KXQ8E8U,0,,Limited time deal,Amazon's Choice,https://www.amazon.in/s?k=stool
stool,Wooden Square Table Stool for Home and Office Decoration Size (12x12V12) Noor Stocks,,,,,,B09ZWF8Z53,0,,,,https://www.amazon.in/s?k=stool
stool,"Cello Classic Perfect Posture Plastic Stool, Big, Black",,698.40,970,4.2 out of 5 stars,435,B01KXQ8C2S,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,"Cello Classic Perfect Posture Plastic Stool, Small, Brown",,399,567,4.4 out of 5 stars,"4,082",B01KXQ8E8U,0,,Limited time deal,,https://www.amazon.in/s?k=stool
stool,"GOCART WITH G LOGO 18 Inches Super Strong Folding Step Stool for Adults and Kids, Kitchen Stepping Stools, Garden Step Stool Kitchen Stool (Brown,Beige) (Set of 1 PCS)",,659,999,4.4 out of 5 stars,"2,301",B07HKKLWZW,0,,,,https://www.amazon.in/s?k=stool
stool,"Nilkamal Plastic Stool, Set of 2 - Cream/Bright Yellow, Standard (K2STL23CRM/DYL)",,,,4.3 out of 5 stars,"1,375",B07PJBWWWP,0,,,,https://www.amazon.in/s?k=stool
stool,"ABTRIX WITH AB Folding Organizer Storage Ottoman Bench Footrest Stool Coffee Table Cube, Camping Fishing Toys Chest Stool, Quick and Easy Assembly, 22L Capacity, Padded (30X30X30 cm, Light Grey)",,699,999,4.1 out of 5 stars,"1,332",B07SC36V4W,0,,,,https://www.amazon.in/s?k=stool
stool,"GOCART WITH G LOGO 18 Inches Super Strong Folding Step Stool for Adults and Kids, Kitchen Stepping Stools, Garden Step Stool Kitchen Stool (Brown,Beige) (Set of 1 PCS)",,659,999,4.4 out of 5 stars,"2,301",B07HKKLWZW,0,Amazon Prime,,,https://www.amazon.in/s?k=stool
stool,Hevea Plastic Durable Stool for Home & Garden (Brown Color),,499,899,3.8 out of 5 stars,694,B07VBFBLC7,0,,,,https://www.amazon.in/s?k=stool
stool,Nayasa Strong Plastic Patla (White),,329,,4.3 out of 5 stars,"2,690",B01GRRYG6S,0,,,,https://www.amazon.in/s?k=stool
stool,"Ikea Marius Stool, Blue, 45 cm (17 3/4"")",,679,849,4.0 out of 5 stars,172,B07PXFRCMF,0,,,,https://www.amazon.in/s?k=stool
stool,National Plastic Stool for Home & Garden- 100% Virgin Plastic Stool -for Office & Home(Brown),,380,599,3.8 out of 5 stars,85,B07ZY4P5ZS,0,,,,https://www.amazon.in/s?k=stool
stool,"Cello Marbella Square Plastic Stool, Pink",,323.48,454,3.9 out of 5 stars,282,B0742M4J16,0,,,,https://www.amazon.in/s?k=stool
